,rating_ratingValue,rating_worstRating,rating_bestRating,rating_alternateName,creativeWork_author_name,creativeWork_datePublished,creativeWork_author_sameAs,claimReview_author_name,claimReview_author_url,claimReview_url,claimReview_claimReviewed,claimReview_datePublished,claimReview_source,claimReview_author,extra_body,extra_refered_links,extra_title,extra_tags,extra_entities_claimReview_claimReviewed,extra_entities_body,extra_entities_keywords,extra_entities_author,related_links
39,,,,False,"""ثقافة بلا حدود""",,,Vishvanews,,https://www.vishvasnews.com/urdu/viral/fact-check-its-not-real-smallest-bird-but-a-miniature/,"""یہ دنیا کی سب سے چھوٹی چڑیا ہے۔ اور آسٹریلیا اور نیوزیلینڈ میں بہت مشہور ہے۔""",2021-7-12,Vishvanews,"Umam Noor,Ashish Maharishi","""وشواس نیوز کی پڑتال میں وائرل پوسٹ فرضی ثابت ہوئی۔ یہ چڑیا اصل نہیں بلکہ ایک آرٹسٹ کی تخلیق ہے۔""","""['https://www.facebook.com/yasser.yehia.zaghlol/?__cft__[0]=AZXck7luhEHAP1d-u_nKBhP2PxDD3kPnbDPUrwhpYmR3EL_71xd5CuNdoU4Ae79e6P_X0MXIc8wEVT8MYvfNg4jynBFvuP8Hs7sOHzEn4Wg-qJrv2hBIOKRAuvrUMniWzigPnNF1JH8ikw-kjOu340gi&__tn__=-UC%2CP-R', 'https://www.instagram.com/p/CCXkKpXJI3r/', 'https://www.instagram.com/p/CCXkKpXJI3r/']""","""فیکٹ چیک: وائرل تصویر میں نظر آرہی چڑیا اصل نہیں بلکہ ایک منی ایچر ہے""","""['Fact Check', 'Miniature bird']""","""[]""","""[]""",,,
40,,,,False,"""Sanjay Kumar Chugh""",,,Vishvanews,,https://www.vishvasnews.com/urdu/viral/fact-check-post-claiming-dilip-kumar-donated-98-crorre-property-to-waqf-board-is-fake/,"""یوسف خان عرف دلیپ کمار گزر گئے، جیتے جی بن کر ہندووں کا کھایا اور مرتے وقت 98 کروڑ کی جائداد وقف بورڈ کو عطیہ کر گئے""",2021-7-10,Vishvanews,"Umam Noor,Pallavi Mishra","""وشواس نیوز نے اپنی پرتال میں پایا کہ وائرل دعوی غلط ہے۔ وشواس نیوز سے بات کرتے ہوئے اداکار دلیپ کمار کے ترجمان فیصل فاروقی اور وقف بورڈ مہاراشٹرا کے سی ای او انیس شیخ نے بھی وائرل کئے جا رہے دعوی کو تردید کی ہے۔""","""['https://archive.fo/wip/uVjA5', 'https://www.jagran.com/entertainment/bollywood-dilip-kumar-passes-away-legendary-actor-passed-away-at-the-age-of-98-21806417.html']""","""فیکٹ چیک: دلیپ کمار نے وقف کے نام نہیں کی کوئی پراپرٹی، وائرل دعوی غلط ہے""","""['dilip kumar', 'Waqf Board']""","""[]""","""[]""",,,
41,,,,False,"""الصحفى حمادة السنراوى""",,,Vishvanews,,https://www.vishvasnews.com/urdu/politics/fact-check-after-assassination-of-haitian-president-fake-death-rumors-about-first-lady-are-roaming-around/,"""ہیٹی صدر جووینیل موئزے کے قتل کے بعد زخمی ہوئی خاتون اول کا بھی انتقال""",2021-7-9,Vishvanews,,"""وشواس نیوز نے پایا کہ وائرل دعوی فرضی ہے۔ خاتون اول مارٹن موئز زخمی ہیں اور امریکہ فلوریڈا کے میامی کے ایک اسپتال میں زیر اعلاج ہیں۔ ان کی موت سے جڑی افواہ غلط ہے۔""","""['https://www.facebook.com/profile.php?id=100053636930624&__cft__[0]=AZUlt3JW7cRJHdRzlJjj5TlDvEzLt0aVWQk9X-B-7c86uIXvFoByJW0srLvZ0P5fo4_PCUuQ_U9DJSOqDjvg6gygDOj_9q2rE9c3-ZtH1fNGt-SVNJ8Djg5HcKs3MAIUzw8&__tn__=-UC%2CP-R', 'https://archive.fo/wip/dasji', 'https://www.nbcnews.com/news/world/haitian-president-jovenel-mo-se-assassinated-first-lady-injured-attack-n1273202', 'https://www.humnews.pk/latest/332987/', 'https://www.reuters.com/world/americas/haitis-first-lady-critical-condition-be-brought-miami-haitian-envoy-2021-07-07/']""","""فیکٹ چیک: ہیٹی صدر کے قتل کے بعد، نہیں ہوئی خاتون اول کی موت، وائرل پوسٹ افواہ ہے""","""['Fact Check', 'Haiti', 'President Assassination']""",,,,,
42,,,,Misleading,"""Akshay Katoch""",,,Vishvanews,,https://www.vishvasnews.com/urdu/viral/fact-check-manali-old-photo-viral-as-recent/,"""ہر شاخ پر الو بیٹھا ہے انجام گلساں کیا ہو گا۔ منالی تیسری لہر""",2021-7-8,Vishvanews,"Umam Noor,Ashish Maharishi","""وشواس نیوز نے اپنی پڑتال میں پایا کہ حالیہ روز کی سمجھتے ہوئے جس بھیڑ کی تصویر کو وائرل کیا جا رہا ہے وہ ابھی کی نہیں، بلکہ منالی کی دسمبر 2020 کی ہے۔""","""['https://archive.fo/d641k', 'https://www.facebook.com/amigosblink/photos/a.167883647206598/850195052308784/', 'https://platform.twitter.com/embed/Tweet.html?creatorScreenName=UmamNoor&dnt=true&embedId=twitter-widget-0&features=eyJ0ZndfZXhwZXJpbWVudHNfY29va2llX2V4cGlyYXRpb24iOnsiYnVja2V0IjoxMjA5NjAwLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2hvcml6b25fdHdlZXRfZW1iZWRfOTU1NSI6eyJidWNrZXQiOiJodGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VtYmVkX2NsaWNrYWJpbGl0eV8xMjEwMiI6eyJidWNrZXQiOiJjb250cm9sIiwidmVyc2lvbiI6bnVsbH19&frame=false&hideCard=false&hideThread=false&id=1412078439897522178&lang=hi&origin=https%3A%2F%2Fwww.vishvasnews.com%2Fviral%2Ffact-check-an-old-picture-of-manali-viral-as-recent%2F&sessionId=b29aa8c9e60ccb9dbf57bd8e269aff66e174f182&theme=light&widgetsVersion=82e1070%3A1619632193066&width=500px']""","""فیکٹ چیک: منالی کی پرانی تصویر کو سیاحوں کی حالیہ بھیڑ کے نام پر کیا جا رہا وائرل""","""['Fact Check', 'Manali']""","""[]""","""[]""",,,
43,,,,Misleading,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/viral/fact-check-picture-of-old-hindu-god-hanumans-sculpture-viral-with-misleading-claims/,"""அமெரிக்காவின் அனுமன்ஜி - இந்த சிலை அமெரிக்காவின் பண்டைய கடவுளான ‘குரங்கு கடவுள்’. இது இப்போது கொலராடோவின் டென்வர் அருங்காட்சியகத்தில் உள்ளது. உலகெங்கிலும் ஒரே மதமாக சனாதன இந்து மதம் இருந்தது…""",2021-1-15,Vishvanews,"Pallavi Mishra,Abbinaya Kuzhanthaivel","""இந்த வைரல் கூற்று தெளிவற்றது. இந்து கடவுளான அனுமனின் பழைய சிற்பமே தவறான கூற்றுடன் வைரலாகிறது.""","""['https://archive.fo/wip/Suo6e', 'https://www.denverartmuseum.org/en/edu/object/monkey-god-hanuman']""","""உண்மை சரிபார்ப்பு: அமெரிக்கர் வணங்கிய குரங்கு கடவுள் என தெளிவற்ற கூற்றுடன் அனுமனின் பழைய சிற்பம் வைரலாகிறது""","""['Lord Hanuman Statue', 'Monkey God']""","""[]""","""[]""",,,
44,,,,False,"""பேஸ்புக் பயனர் குமார் சங்கர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/society/fact-check-no-unesco-did-not-declare-nadar-community-as-worlds-most-ancient-race/,"""யுனெஸ்கோ நாடார் சமூகத்தை உலகின் தொன்மையான இனமாக அறிவித்தது""",2020-11-6,Vishvanews,"Abbinaya Kuzhanthaivel,Pallavi Mishra","""இந்த வைரல் பதிவு தவறானது. நாடார் சமூகத்தை உலகின் தொன்மையான இனமாக யுனெஸ்கோ அறிவிக்கவில்லை.""","""['https://archive.fo/vqrge', 'http://en.unesco.kz/youth-discussed-the-problems-of-the-invisible-people-in-central-asia']""","""உண்மை சரிபார்ப்பு: நாடார் சமூகத்தை உலகின் தொன்மையான இனமாக யுனெஸ்கோ அறிவிக்கவில்லை""","""['UNESCO', 'UNESCO Certificate']""","""[]""","""[]""",,,
45,,,,False,"""FB User: Thaya Anandasundaram""",,,Vishvanews,,https://www.vishvasnews.com/tamil/viral/https-www-vishvasnews-com-tamil-health-fact-check-unesco-did-not-declare-idly-as-the-healthiest-breakfast-in-the-world/,"""யுனெஸ்கோ இட்லியை உலகின் ஆரோக்கியமான காலை உணவாக அறிவித்தது""",2020-7-2,Vishvanews,"Urvashi Kapoor,Pallavi Mishra","""முடிவுரையுனெஸ்கோ இட்லியை உலகின் ஆரோக்கியமான காலை உணவாக அறிவிக்கவில்லை.""","""['https://archive.md/lGUIH']""","""உண்மை சரிபார்ப்பு: யுனெஸ்கோ இட்லி மிகவும் ஆரோக்கியமான காலை உணவு என்று சான்றிதழ் வழங்கவில்லை""","""['food', 'Healthy Breakfast', 'idli', 'south india']""","""[]""","""[]""",,,
46,,,,False,"""Nanda Kumar Jothi""",,,Vishvanews,,https://www.vishvasnews.com/tamil/viral/fact-check-video-claiming-the-attack-against-two-men-in-sathankulam-tamil-nadu-is-fake/,"""சாத்தான்குளம் சம்பவம் பரபரப்பு வீடியோ""",2020-6-30,Vishvanews,"Abbinaya Kuzhanthaivel,Pallavi Mishra","""முடிவுரை சாத்தான்குளம் சம்பவம் எனக் கூறும் வீடியோ தவறானது. இடுகையில் குறிப்பிடப்பட்ட வீடியோ 2019 ல் நிகழ்ந்த ஒரு பழைய சம்பவத்தினுடையதாகும்.""","""['https://twitter.com/nandakumarjothi/status/1276819674118774784', 'http://archive.fo/oNgiO', 'https://www.bhaskarhindi.com/city/news/transporter-assaults-sexually-exploits-driver-in-wadi-nagpur-77441', 'https://timesofindia.indiatimes.com/videos/toi-original/shocking-transporter-hangs-driver-upside-down-inserts-rod-in-private-parts/videoshow/70428508.cms', 'https://www.nagpurtoday.in/transporter-assaults-sexually-exploits-driver-in-wadi-video-goes-viral/07282012', 'https://twitter.com/hashtag/Maharashtra?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/K32z0XRyvw', 'https://www.youtube.com/embed/MUjg1qbKmF4?feature=oembed']""","""உண்மை சரிபார்ப்பு: தமிழ்நாட்டின் சாத்தான்குளத்தில் இருவர் மீது தாக்குதல் நடத்தப்பட்ட சம்பவம் என கூறும் வீடியோ தவறானது""","""['P Jayaraj J Bennicks', 'Sathankulam custodial death']""","""[]""","""[]""",,,
47,,,,Misleading,"""Baat मी""",,,Vishvanews,,https://www.vishvasnews.com/tamil/society/fact-check-pregnant-elephant-died-after-consuming-fire-crackers-in-palakkad-district-of-kerala-not-malappuram/,"""காட்டு யானை கேரளாவின் மல்லபுரத்தில் உள்ள ஏபிஎல் அருகிலுள்ள கிராமத்திற்குள் காடுகளை விட்டு உணவு தேடி வெளியேறியது. அது தெருக்களில் நடந்து செல்லும்போது, ​​உள்ளூர் மக்களால் பட்டாசு தினித்த அன்னாசிப்பழம் வழங்கப்பட்டது. காயமடைந்த விலங்கு வெல்லியார் நதி வரை நடந்து சென்று நின்றது. அவள் நின்று இறந்தாள்""",2020-6-5,Vishvanews,"Abbinaya Kuzhanthaivel,Pallavi Mishra","""முடிவுரை: கர்ப்பிணி யானை பட்டாசு சாப்பிட்டு இறந்தது கேரளாவின் பாலக்காடு மாவட்டத்தில், மலப்புரம் அல்ல.""","""['http://archive.fo/wip/fuJJF']""","""உண்மை சரிபார்ப்பு: கர்ப்பிணி யானை பட்டாசு சாப்பிட்டதால் இறந்த சம்பவம் நடந்தது கேரளாவின் பாலக்காட்டில், மலப்புரத்தில் அல்ல""","""['Mallapuram ELephant', 'Pallakad Elephant', 'Pregnnant Elephant']""","""[]""","""[]""",,,
48,,,,Misleading,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/viral/fact-check-picture-of-old-hindu-god-hanumans-sculpture-viral-with-misleading-claims/,"""அமெரிக்காவின் அனுமன்ஜி - இந்த சிலை அமெரிக்காவின் பண்டைய கடவுளான ‘குரங்கு கடவுள்’. இது இப்போது கொலராடோவின் டென்வர் அருங்காட்சியகத்தில் உள்ளது. உலகெங்கிலும் ஒரே மதமாக சனாதன இந்து மதம் இருந்தது…""",2021-1-15,Vishvanews,,"""இந்த வைரல் கூற்று தெளிவற்றது. இந்து கடவுளான அனுமனின் பழைய சிற்பமே தவறான கூற்றுடன் வைரலாகிறது.""","""['https://archive.fo/wip/Suo6e', 'https://www.denverartmuseum.org/en/edu/object/monkey-god-hanuman']""","""உண்மை சரிபார்ப்பு: அமெரிக்கர் வணங்கிய குரங்கு கடவுள் என தெளிவற்ற கூற்றுடன் அனுமனின் பழைய சிற்பம் வைரலாகிறது""","""['Lord Hanuman Statue', 'Monkey God']""",,,,,
49,,,,False,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/viral/fact-check-this-is-not-king-henry-viii-armour-this-artwork-by-a-canadian-sculptor-viral-with-fake-claim/,"""இது மன்னர் ஹென்றி VIII தனது பூனை டகோபெர்டுக்காக தயாரித்த கவசம்""",2021-1-12,Vishvanews,"Urvashi Kapoor,Abbinaya Kuzhanthaivel","""இல்லை, மன்னர் ஹென்றி VIII தனது பூனைக்கு இந்த கவசத்தை உருவாக்கவில்லை. இந்த வைரல் பதிவு தவறானது. இது உண்மையில் 1992 ஆம் ஆண்டில் கனடாவைச் சேர்ந்த ஒரு சிற்பியால் உருவாக்கப்பட்ட ஒரு கலைப்படைப்பு.""","""['https://perma.cc/2PDB-DF3C', 'https://www.ripleys.com/weird-news/animal-armor/', 'https://www.britannica.com/biography/Henry-VIII-king-of-England', 'http://jeffdeboer.com/', 'https://twitter.com/jeffdeboer9', 'https://www.rt.com/news/330629-art-armor-cat-mouse/', 'https://www.cbc.ca/arts/exhibitionists/why-calgary-artist-jeff-de-boer-makes-armour-for-mice-and-cats-1.3406487', 'https://perma.cc/ZPX7-BBWM']""","""உண்மை சரிபார்ப்பு: மன்னர் ஹென்றி VIII இந்த கவசத்தை உருவாக்கவில்லை, கனடாவைச் சேர்ந்த சிற்பியின் கலைப்படைப்பு தவறான கூற்றுடன் வைரலாகிறது""","""[]""","""[]""","""[]""",,,
50,,,,False,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/viral/fact-check-dawn-news-did-not-publish-this-news-about-pilot-urinating-in-fighter-jet/,"""பாகிஸ்தானின் 'டான்' செய்தித்தாள் வெளியிட்டதாகக் கூறி பகிரப்படும் ஸ்கிரீன்ஷாட் ஒன்று, 'PAF F -16 போர் விமானத்தின் காக்பிட்டில் சிறுநீர் கழித்த விமானி, சிறுநீர் கழிப்பதால் போர் விமானங்களின் செயல்திறனை அதிகரிக்கும் என்று தனது கனவில் அல்லாஹ் வந்து சொன்னதாகக் கூறினார்,' என்ற தலைப்புடன் பகிரப்பட்டு வருகிறது""",2021-1-6,Vishvanews,"Urvashi Kapoor,Abbinaya Kuzhanthaivel","""ஒரு போர் விமானத்தின் உள்ளே ஒரு விமானி ஒருவர் சிறுநீர் கழித்தார் என டான் நாளிதழில் செய்தி வெளியானதாகக் கூறும் ஸ்கிரின்ஷாட் தவறானது. அது எடிட்டிங் செய்யப்பட்டது என்பதே உண்மை.""","""['https://perma.cc/7E7T-GG2W']""","""உண்மை சரிபார்ப்பு: ‘F -16 விமானத்தில் சிறுநீர் கழித்த விமானி பிடிபட்டார்’ என்று பாகிஸ்தான் பத்திரிகை செய்தி வெளியிடவில்லை""","""['Fighter jet', 'Pakistan']""","""[]""","""[]""",,,
51,,,,False,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/world/fact-check-old-video-of-japan-tsunami-viral-as-pakistan-floods/,"""புதுடெல்லி (விஸ்வாஸ் நியூஸ்). சமூக ஊடகங்களில் வைரலாகி வரும் காணொலி கார்கள் வெள்ளநீரால் அடித்துச் செல்லப்படுவதைக் காட்டுகிறது. செப்டம்பர் 18, 2020 அன்று பகிரப்பட்டுள்ள இந்தக் காணொலி, பாகிஸ்தானின் கராச்சியில் நிலவும் மோசமான வானிலை என்று கூறுகிறது.""",2021-1-4,Vishvanews,"Urvashi Kapoor,Abbinaya Kuzhanthaivel","""இந்தக் காணொலி 2011 ல் ஜப்பானை சுனாமி தாக்கியபோது, கார்கள் வெள்ளநீரால் அடித்துச் செல்லப்படுவதையே காட்டுகிறது. இது 2020 ல் பாகிஸ்தானில் ஏற்பட்ட வெள்ளம் அல்ல. இந்த வைரல் கூற்று தவறானது.""","""['https://twitter.com/SARANALUNGA/status/1306727225673371648', 'https://perma.cc/J78P-PAWH', 'https://www.youtube.com/watch?v=aAIj2fws5O4', 'https://www.google.com/maps/@38.4159201,141.3256068,15z', 'https://www.youtube.com/embed/sBtRIRiTJqA?feature=oembed']""","""2011 ஆம் ஆண்டு ஜப்பானில் சுனாமி நிகழ்ந்தபோது எடுக்கப்பட்ட காணொலி பாகிஸ்தான் வெள்ளம் என தவறான கூற்றுடன் வைரலாகிறது""","""['flood waters', 'Japan Tsunami', 'Video Fact Check']""","""[]""","""[]""",,,
52,,,,False,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/world/fact-check-picture-of-2018-fifa-world-cup-success-celebration-viral-with-fake-claim/,"""யாரோ இந்த போராட்டத்தின் புகைப்படத்தை நேற்றிரவு வெளியிட்டார்கள்! பேஸ்புக் இதனை நீக்கிவிட்டது.. இதோ மீண்டும் பதிவிடப்படுகிறது..! ஃபிரான்ஸ் இப்போது எழுந்து நிற்கிறது..!! பணக்காரர்களின் ஆதிக்கம் இனி இல்லை..! மேலும் போலி கோவிட் கட்டுப்பாடுகள் இல்லை..!! அதிக பணம் / நிதிக் கட்டுப்பாடுகள் இல்லை..!! சுதந்திரம், சமத்துவம், சகோதரத்துவம் !!!""",2021-1-3,Vishvanews,"Pallavi Mishra,Abbinaya Kuzhanthaivel","""விஸ்வாஸ் நியூஸ் விசாரணையில், இந்த கூற்று தவறானது என்பது தெரியவந்துள்ளது. இந்தப் புகைப்படம் 2018 ஃபிஃபா உலகக் கோப்பையில் பிரான்சின் வெற்றியை மக்கள் கொண்டாடுவதைக் காட்டுகிறது, இது கொரோனா வைரஸுக்கு எதிரான போராட்டத்தின்போது எடுக்கப்பட்ட புகைப்படம் அல்ல.""","""['https://archive.fo/ej9IL', 'https://www.afpforum.com/AFPForum/Search/ViewMedia.aspx?mui=1&hid=8A4B814D0506255A8A62D0F7C955504AEDC0AE55AE26F7D816AF6CFC0FBB7768', 'https://metro.co.uk/2018/07/16/two-france-fans-dead-following-wild-world-cup-celebrations-overnight-7719914/', 'https://www.bbc.com/news/world-europe-55314653']""","""உண்மை சரிபார்ப்பு: பிரான்சில் 2018 ஃபிஃபா உலகக் கோப்பை வெற்றி கொண்டாட்டத்தில் எடுக்கப்பட்ட புகைப்படம் தவறான கூற்றுடன் வைரலாகிறது""","""['FIFA Celebrations']""","""[]""","""[]""",,,
53,,,,False,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/health/fact-check-incense-sticks-do-not-prevent-coronavirus-viral-video-is-fake/,"""தடுப்பூசி எடுக்க வேண்டிய அவசியமில்லை; கொரோனா வைரஸை குணப்படுத்த ஊதுபத்திகள் போதுமானது. எதிர்மறை ஆற்றல் காரணமாக கொரோனா வைரஸ் பரவுகிறது. இதை நிறுத்த, நாம் நேர்மறை ஆற்றலை அறிமுகப்படுத்தலாம். சமீபத்தில் நான் ஒரு பரிசோதனையைச் செய்தேன், அதில் நான் என் வீட்டில் அம்பிகாவின் ஊதுபத்தியை பற்றி வைத்தேன், கொரோனா போய்விட்டது. ஆகவே, ஒருவர் காலையிலும் மாலையிலும் குறைந்தது 9-10 ஊதுபத்திகளை ஏற்றவதன் மூலம் தங்களைக் காப்பாற்றிக் கொள்ள முடியும்""",2021-2-18,Vishvanews,"Urvashi Kapoor,Abbinaya Kuzhanthaivel","""ஊதுபத்திகளால் கொரோனா வைரஸைத் தடுக்க முடியாது. இந்த வைரல் இடுகை தவறானது.""","""['https://perma.cc/LQ87-6F97', 'https://www.sciencedaily.com/releases/2015/08/150825083844.htm', 'https://www.thehindu.com/news/national/a-vaccine-is-important-if-we-want-to-get-back-to-normal-aiims-director/article33660673.ece%EF%BB%BF']""","""உண்மை சரிபார்ப்பு: ஊதுபத்திகள் கொரோனா வைரஸ் வராமல் தடுக்காது""","""['corona virus', 'CoronaVirusFacts']""","""[]""","""[]""",,,
54,,,,False,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/health/fact-check-who-didnt-say-there-is-no-necessity-to-wear-facemask/,"""புதுடெல்லி (விஸ்வாஸ் செய்தி): ஆரோக்கியமான நபர் மருத்துவமனைக்கு வெளியே முகக்கவசம் அணிவதற்கு எந்த அறிவியல் காரணமும் இல்லை என்று 22 ஜனவரி அன்று உலக சுகாதார அமைப்பு கூறியதாக சமூக ஊடகங்களில் வைரலாகி வரும் ஒரு பதிவு கூறுகிறது.""",2021-2-8,Vishvanews,"Urvashi Kapoor,Abbinaya Kuzhanthaivel","""""","""['https://perma.cc/23EB-54GQ', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/when-and-how-to-use-masks', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/when-and-how-to-use-masks', 'https://www.who.int/news-room/q-a-detail/coronavirus-disease-covid-19-masks', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019']""","""உண்மை சரிபார்ப்பு: முகக்கவசம் அணிய வேண்டிய அவசியம் இல்லை என்று உலக சுகாதார அமைப்பு கூறவில்லை""","""['facemask', 'WHO']""","""[]""","""[]""",,,
55,,,,False,"""பேஸ்புக் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/health/fact-check-this-photo-is-not-related-to-covid-19-vaccination-viral-post-is-fake/,"""முதல் கட்டமாக கொரோனா தடுப்பூசி எடுத்துக்கொண்ட நோயாளிகள் மற்ற நோயாளிகளை சாப்பிட தொடங்கியதால், மருத்துவமனைகள் பூட்டப்பட்டுள்ளன""",2021-1-24,Vishvanews,"Urvashi Kapoor,Abbinaya Kuzhanthaivel","""இந்த வைரல் பதிவு தவறானது. மருத்துவமனையில் நிகழ்ந்த வன்முறை சம்பவத்தைக் காட்டும் இந்தப் புகைப்படம் பழையது, இதற்கும் கொரோனா தடுப்பூசிக்கும் எந்தத் தொடர்புமில்லை என்பதே உண்மை.""","""['https://www.facebook.com/bonjovi.balisi/posts/3797305703647282', 'https://archive.md/wip/JKLqS', 'https://perma.cc/AD5B-WCRS?type=image', 'https://ifunny.co/picture/hospitals-on-lockdown-as-first-covid-vaccine-patients-start-eating-IlXBcKkD8']""","""உண்மை சரிபார்ப்பு: இந்த புகைப்படத்திற்கும் கொரோனா தடுப்பூசிக்கும் எந்தத் தொடர்பும் இல்லை, வைரல் பதிவு தவறானது""","""['Coronavirus', 'CoronaVirusFacts']""","""[]""","""[]""",,,
56,,,,False,"""ட்விட்டர் பயனர்""",,,Vishvanews,,https://www.vishvasnews.com/tamil/health/fact-check-post-claiming-forty-students-were-admitted-to-kanpur-hospital-after-taking-covid-vaccine-is-fake/,"""கான்பூரில் தடுப்பூசி போட்டுக்கொண்ட 40 மாணவர்கள் மருத்துவமனையில் அனுமதிக்கப்பட்டதாகக் கூறும் செய்தித்தாள் ஒன்றின் தலைப்பை காட்டும் புகைப்படம், இந்தியாவில் கோவிட் -19 தடுப்பூசி செலுத்தப்பட்டதால் நிலைமை இதுதான் என்ற கூற்றுடன் சமூக ஊடகங்களில் வைரலாகி வருகிறது.""",2021-1-18,Vishvanews,"Abbinaya Kuzhanthaivel,Pallavi Mishra","""இந்த வைரல் பதிவு தவறானது. இந்த இடுகையுடன் பகிரப்படும் புகைப்படத்தில் உள்ள செய்தித்தாளில் உள்ள சம்பவம் சுமார் இரண்டு ஆண்டுகளுக்கு முன்பு நடைபெற்றது.""","""['https://archive.fo/NvKQa', 'https://t.co/gBWYEKJbl5', 'https://english.jagran.com/india/covid19-vaccination-17072-beneficiaries-vaccinated-on-day-2-health-ministry-issues-weekly-schedule-of-states-uts-10022397', 'https://www.inextlive.com/', 'https://www.pressreader.com/india/hindustan-times-lucknow/20181130/281754155385481']""","""கொரோனா தடுப்பூசி போட்ட 40 மாணவர்கள் மருத்துவமனையில் அனுமதி என்ற பதிவு தவறானது""","""['Corona Vaccine', 'COVID-19 vaccine', 'Kanpur']""","""[]""","""[]""",,,
57,,,,False,"""സയ്യിദ് ഇക്രം ഉൽ ഹഖ് ഹാഷ്മി""",,,Vishvanews,,https://www.vishvasnews.com/malayalam/society/anup-jalota-and-jasleen-matharu-didnt-get-married-viral-post-is-fake/,"""സയ്യിദ് ഇക്രം ഉൽ ഹഖ് ഹാഷ്മി എന്ന ഔദ്യോഗിക ഫേസ്ബുക്ക് പേജിൽ ഹിന്ദിയിൽ ഒരു അടിക്കുറിപ്പോടെ ഫോട്ടോ പങ്കിട്ടിട്ടുണ്ട്.""",2020-11-23,Vishvanews,"Amanpreet Kaur,Pallavi Mishra","""വൈറൽ പോസ്റ്റ് വ്യാജമാണ്. അനുപ് ജലോട്ടയും ജസ്‌ലീൻ മത്താരുവും തമ്മിൽ ബന്ധമില്ല. അവരുടെ വരാനിരിക്കുന്ന സിനിമയുടെ സെറ്റിൽ നിന്നുള്ള ചിത്രങ്ങൾ ആണിത്.""","""['http://archive.vn/Neqyr']""","""വസ്തുത പരിശോധന: ഇല്ല, അനുപ് ജലോട്ടയും ജസ്‌ലീൻ മത്താരുവും വിവാഹം കഴിച്ചിട്ടില്ല, വൈറൽ പോസ്റ്റ് വ്യാജമാണ്""","""['Anup Jalota', 'fake news', 'Got Married', 'Jasleen Matharu']""","""[]""","""[]""",,,
58,,,,False,"""രവീന്ദ്ര ഭാരതീയ""",,,Vishvanews,,https://www.vishvasnews.com/malayalam/society/picture-of-half-burnt-body-of-woman-is-not-from-rajasthan-viral-claim-is-fake/,"""സോഷ്യൽ മീഡിയ ഉപയോക്താവ് ‘രവീന്ദ്ര ഭാരതിയ’ വൈറൽ ചിത്രം പങ്കുവെച്ചു, “ഈ ഞെട്ടിക്കുന്ന ചിത്രം രാജസ്ഥാനിലെ ടോങ്ക് ജില്ല നിവ തഹസിൽ നിന്നാണ്, 13 വയസുകാരിയായ പ യലിനെ അതേ തഹ്‌സിലിലെ റിസ്വാൻ അൻസാരി ബലാത്സംഗം ചെയ്തതിന് ശേഷം ചുട്ടുകൊന്നു. രാജസ്ഥാൻ സർക്കാരും മാധ്യമങ്ങളും നിശബ്ദരാണ്, എന്തുകൊണ്ട്? ”""",2020-10-12,Vishvanews,"ameesh rai,Pallavi Mishra","""മധ്യപ്രദേശിലെ ധാർ ജില്ലയിൽ നടന്ന കൊലപാതകത്തിന്റെ ചിത്രം രാജസ്ഥാനിലെ ടോങ്ക് ടൗണിൽ നിന്നുള്ള സാമുദായിക പ്രശ്നമാണെന്ന അവകാശവാദത്തോടെവൈറലായിരിക്കുകയാണ്.""","""['https://archive.md/un1eU']""","""വസ്തുത പരിശോധന: പൊള്ളലേറ്റ സ്ത്രീയുടെ ചിത്രം രാജസ്ഥാനിൽ നിന്നുള്ളതല്ല""","""['Burnt', 'fake claim', 'Lady', 'Rajasthan']""","""[]""","""[]""",,,
